거래처,구분,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
Z더원코리아,이월,2618000.0,3093200.0,2979900.0,1264450.0,1100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z더원코리아,매출,1674200.0,1305700.0,1264450.0,1100000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z더원코리아,수금,1199000.0,1419000.0,2979900.0,1264450.0,1100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z더원코리아,잔액,3093200.0,2979900.0,1264450.0,1100000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z비엘티2공장,이월,338800.0,349800.0,396000.0,528000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z비엘티2공장,매출,349800.0,396000.0,528000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z비엘티2공장,수금,338800.0,349800.0,396000.0,528000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z비엘티2공장,잔액,349800.0,396000.0,528000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z비엘티3공장,이월,726000.0,935000.0,647900.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z비엘티3공장,매출,935000.0,647900.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z비엘티3공장,수금,726000.0,935000.0,647900.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z비엘티3공장,잔액,935000.0,647900.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z에스엘지(인천),이월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z에스엘지(인천),매출,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z에스엘지(인천),수금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Z에스엘지(인천),잔액,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스코아산(DM특장),이월,88000.0,0.0,0.0,0.0,82500.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스코아산(DM특장),매출,0.0,0.0,0.0,82500.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스코아산(DM특장),수금,88000.0,0.0,0.0,0.0,82500.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스코아산(DM특장),잔액,0.0,0.0,0.0,82500.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스코아산(대창),이월,330000.0,330000.0,330000.0,330000.0,0.0,330000.0,330000.0,330000,0.0,0.0,0.0,0.0
가스코아산(대창),매출,330000.0,330000.0,330000.0,0.0,330000.0,330000.0,330000.0,330000,0.0,0.0,0.0,0.0
가스코아산(대창),수금,330000.0,330000.0,330000.0,330000.0,0.0,330000.0,330000.0,330000,0.0,0.0,0.0,0.0
가스코아산(대창),잔액,330000.0,330000.0,330000.0,0.0,330000.0,330000.0,330000.0,330000,0.0,0.0,0.0,0.0
가스코아산(몰드스틸),이월,726000.0,616000.0,367400.0,132000.0,748000.0,66000.0,0.0,0,0.0,0.0,0.0,0.0
가스코아산(몰드스틸),매출,616000.0,367400.0,132000.0,748000.0,66000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스코아산(몰드스틸),수금,726000.0,616000.0,367400.0,132000.0,748000.0,66000.0,0.0,0,0.0,0.0,0.0,0.0
가스코아산(몰드스틸),잔액,616000.0,367400.0,132000.0,748000.0,66000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스코아산(아래스가스),이월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045000,0.0,0.0,0.0,0.0
가스코아산(아래스가스),매출,0.0,0.0,0.0,0.0,0.0,0.0,1045000.0,0,0.0,0.0,0.0,0.0
가스코아산(아래스가스),수금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045000,0.0,0.0,0.0,0.0
가스코아산(아래스가스),잔액,0.0,0.0,0.0,0.0,0.0,0.0,1045000.0,0,0.0,0.0,0.0,0.0
가스코아산(아론),이월,2038300.0,1236400.0,181500.0,497200.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스코아산(아론),매출,1236400.0,181500.0,497200.0,0.0,0.0,0.0,0.0,60500,0.0,0.0,0.0,0.0
가스코아산(아론),수금,2038300.0,1236400.0,181500.0,497200.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스코아산(아론),잔액,1236400.0,181500.0,497200.0,0.0,0.0,0.0,0.0,60500,0.0,0.0,0.0,0.0
가스코아산(에스에프에이),이월,286000.0,407000.0,803000.0,473000.0,132000.0,14300.0,242000.0,-88000,0.0,0.0,0.0,0.0
가스코아산(에스에프에이),매출,407000.0,803000.0,473000.0,132000.0,14300.0,242000.0,-88000.0,14300,0.0,0.0,0.0,0.0
가스코아산(에스에프에이),수금,286000.0,407000.0,803000.0,473000.0,132000.0,14300.0,242000.0,-88000,0.0,0.0,0.0,0.0
가스코아산(에스에프에이),잔액,407000.0,803000.0,473000.0,132000.0,14300.0,242000.0,-88000.0,14300,0.0,0.0,0.0,0.0
가스코아산(폴라리스AI파마),이월,0.0,0.0,0.0,0.0,264000.0,0.0,264000.0,0,0.0,0.0,0.0,0.0
가스코아산(폴라리스AI파마),매출,0.0,0.0,0.0,264000.0,0.0,264000.0,0.0,264000,0.0,0.0,0.0,0.0
가스코아산(폴라리스AI파마),수금,0.0,0.0,0.0,0.0,264000.0,0.0,264000.0,0,0.0,0.0,0.0,0.0
가스코아산(폴라리스AI파마),잔액,0.0,0.0,0.0,264000.0,0.0,264000.0,0.0,264000,0.0,0.0,0.0,0.0
가스코아산(하나이엔지),이월,783200.0,622600.0,602800.0,501600.0,281600.0,127600.0,1249600.0,844800,0.0,0.0,0.0,0.0
가스코아산(하나이엔지),매출,622600.0,602800.0,501600.0,281600.0,127600.0,1249600.0,844800.0,435600,0.0,0.0,0.0,0.0
가스코아산(하나이엔지),수금,783200.0,622600.0,602800.0,501600.0,281600.0,127600.0,1249600.0,844800,0.0,0.0,0.0,0.0
가스코아산(하나이엔지),잔액,622600.0,602800.0,501600.0,281600.0,127600.0,1249600.0,844800.0,435600,0.0,0.0,0.0,0.0
가스코아산(현진산업),이월,77000.0,0.0,0.0,61600.0,46200.0,61600.0,46200.0,0,0.0,0.0,0.0,0.0
가스코아산(현진산업),매출,0.0,0.0,61600.0,46200.0,61600.0,46200.0,0.0,0,0.0,0.0,0.0,0.0
가스코아산(현진산업),수금,77000.0,0.0,0.0,61600.0,46200.0,61600.0,46200.0,0,0.0,0.0,0.0,0.0
가스코아산(현진산업),잔액,0.0,0.0,61600.0,46200.0,61600.0,46200.0,0.0,0,0.0,0.0,0.0,0.0
가스코아산.,이월,369270732.0,390951798.0,312478457.0,447969319.0,426787212.0,351733502.0,10357451.0,316600207,0.0,0.0,0.0,0.0
가스코아산.,매출,390951798.0,312478458.0,447969319.0,426787213.0,351733503.0,510357452.0,716600207.0,487953777,0.0,0.0,0.0,0.0
가스코아산.,수금,369270732.0,390951798.0,312478457.0,447969319.0,426787213.0,851733503.0,410357452.0,316600207,0.0,0.0,0.0,0.0
가스코아산.,잔액,390951798.0,312478457.0,447969319.0,426787212.0,351733502.0,10357451.0,316600207.0,487953777,0.0,0.0,0.0,0.0
가스테크코리아,이월,939870.0,0.0,737783.0,938080.0,0.0,801029.0,0.0,778835,0.0,0.0,0.0,0.0
가스테크코리아,매출,0.0,737783.0,938080.0,0.0,801029.0,0.0,778835.0,0,0.0,0.0,0.0,0.0
가스테크코리아,수금,939870.0,0.0,737783.0,938080.0,0.0,801029.0,0.0,778835,0.0,0.0,0.0,0.0
가스테크코리아,잔액,0.0,737783.0,938080.0,0.0,801029.0,0.0,778835.0,0,0.0,0.0,0.0,0.0
가스텍(고려신소재),이월,665280.0,1330560.0,997920.0,1663200.0,1995840.0,1995840.0,1995840.0,1995840,0.0,0.0,0.0,0.0
가스텍(고려신소재),매출,1330560.0,997920.0,665280.0,332640.0,665280.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스텍(고려신소재),수금,665280.0,1330560.0,0.0,0.0,665280.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스텍(고려신소재),잔액,1330560.0,997920.0,1663200.0,1995840.0,1995840.0,1995840.0,1995840.0,1995840,0.0,0.0,0.0,0.0
가스텍(대흥정공),이월,18707585.0,17354277.0,14263799.0,31954406.0,48523414.0,62842032.0,80850352.0,80850352,0.0,0.0,0.0,0.0
가스텍(대흥정공),매출,17354277.0,14263799.0,17690607.0,16569009.0,14318618.0,18008320.0,0.0,0,0.0,0.0,0.0,0.0
가스텍(대흥정공),수금,18707585.0,17354277.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스텍(대흥정공),잔액,17354277.0,14263799.0,31954406.0,48523414.0,62842032.0,80850352.0,80850352.0,80850352,0.0,0.0,0.0,0.0
가스텍(미성르호봇),이월,838420.0,875600.0,899250.0,2109250.0,2960914.0,2960914.0,2960914.0,2960914,0.0,0.0,0.0,0.0
가스텍(미성르호봇),매출,875600.0,899250.0,1210000.0,851664.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스텍(미성르호봇),수금,838420.0,875600.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스텍(미성르호봇),잔액,875600.0,899250.0,2109250.0,2960914.0,2960914.0,2960914.0,2960914.0,2960914,0.0,0.0,0.0,0.0
가스텍(인천),이월,403463216.0,420945910.0,500444178.0,532126145.0,535081575.0,535081575.0,535081575.0,535081575,0.0,0.0,0.0,0.0
가스텍(인천),매출,95267724.0,80168831.0,110281195.0,8664431.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스텍(인천),수금,77785030.0,670563.0,78599228.0,5709000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
가스텍(인천),잔액,420945910.0,500444178.0,532126145.0,535081575.0,535081575.0,535081575.0,535081575.0,535081575,0.0,0.0,0.0,0.0
개인판매,이월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
개인판매,매출,40000.0,0.0,40000.0,60000.0,0.0,208000.0,0.0,0,0.0,0.0,0.0,0.0
개인판매,수금,40000.0,0.0,40000.0,60000.0,0.0,208000.0,0.0,0,0.0,0.0,0.0,0.0
개인판매,잔액,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
경민산업,이월,4752171.0,4008730.0,2247547.0,2845507.0,2556464.0,2164304.0,2781184.0,2576778,0.0,0.0,0.0,0.0
경민산업,매출,1675108.0,572440.0,597960.0,1906465.0,257840.0,616880.0,1702058.0,0,0.0,0.0,0.0,0.0
경민산업,수금,2418548.0,2333623.0,0.0,2195508.0,650000.0,0.0,1906464.0,874680,0.0,0.0,0.0,0.0
경민산업,잔액,4008730.0,2247547.0,2845507.0,2556464.0,2164304.0,2781184.0,2576778.0,1702098,0.0,0.0,0.0,0.0
고려대한가스,이월,4384204.0,5845202.0,3416215.0,5840164.0,17411796.0,11923681.0,7523703.0,8584735,0.0,0.0,0.0,0.0
고려대한가스,매출,5845202.0,3416215.0,5840164.0,17411796.0,11923681.0,7523703.0,8584736.0,7979818,0.0,0.0,0.0,0.0
고려대한가스,수금,4384204.0,5845202.0,3416215.0,5840164.0,17411796.0,11923681.0,7523703.0,0,0.0,0.0,0.0,0.0
고려대한가스,잔액,5845202.0,3416215.0,5840164.0,17411796.0,11923681.0,7523703.0,8584735.0,16564553,0.0,0.0,0.0,0.0
공도(한일가스충전소),이월,0.0,524280.0,524280.0,1019320.0,0.0,545360.0,447440.0,447440,0.0,0.0,0.0,0.0
공도(한일가스충전소),매출,524280.0,0.0,495040.0,0.0,545360.0,447440.0,0.0,425680,0.0,0.0,0.0,0.0
공도(한일가스충전소),수금,0.0,0.0,0.0,1019320.0,0.0,545360.0,0.0,0,0.0,0.0,0.0,0.0
공도(한일가스충전소),잔액,524280.0,524280.0,1019320.0,0.0,545360.0,447440.0,447440.0,873121,0.0,0.0,0.0,0.0
공도.,이월,3316643.0,3380542.0,3380542.0,3541109.0,3500750.0,3545894.0,3545894.0,3716438,0.0,0.0,0.0,0.0
공도.,매출,1770043.0,0.0,1771066.0,1729684.0,1816210.0,0.0,1900228.0,1613480,0.0,0.0,0.0,0.0
공도.,수금,1706144.0,0.0,1610499.0,1770043.0,1771066.0,0.0,1729684.0,0,0.0,0.0,0.0,0.0
공도.,잔액,3380542.0,3380542.0,3541109.0,3500750.0,3545894.0,3545894.0,3716438.0,5329918,0.0,0.0,0.0,0.0
공성기계,이월,176000.0,0.0,88000.0,0.0,88000.0,88000.0,0.0,176000,0.0,0.0,0.0,0.0
공성기계,매출,0.0,88000.0,0.0,88000.0,88000.0,0.0,176000.0,0,0.0,0.0,0.0,0.0
공성기계,수금,176000.0,0.0,88000.0,0.0,88000.0,88000.0,0.0,176000,0.0,0.0,0.0,0.0
공성기계,잔액,0.0,88000.0,0.0,88000.0,88000.0,0.0,176000.0,0,0.0,0.0,0.0,0.0
국제산업가스,이월,8267243.0,8716235.0,9000942.0,9038865.0,13815175.0,8255280.0,16159972.0,9116910,0.0,0.0,0.0,0.0
국제산업가스,매출,8716235.0,9000943.0,9038865.0,13815175.0,8255280.0,16159972.0,9116910.0,6729624,0.0,0.0,0.0,0.0
국제산업가스,수금,8267243.0,8716235.0,9000942.0,9038865.0,13815175.0,8255280.0,16159972.0,0,0.0,0.0,0.0,0.0
국제산업가스,잔액,8716235.0,9000942.0,9038865.0,13815175.0,8255280.0,16159972.0,9116910.0,15846534,0.0,0.0,0.0,0.0
다올이앤씨 주식회사,이월,1397000.0,1733050.0,1500400.0,2008380.0,2611400.0,1095270.0,2296800.0,1974830,0.0,0.0,0.0,0.0
다올이앤씨 주식회사,매출,1467950.0,851400.0,2008380.0,2215840.0,831710.0,2243560.0,1499410.0,992530,0.0,0.0,0.0,0.0
다올이앤씨 주식회사,수금,1131900.0,1084050.0,1500400.0,1612820.0,2347840.0,1042030.0,1821380.0,0,0.0,0.0,0.0,0.0
다올이앤씨 주식회사,잔액,1733050.0,1500400.0,2008380.0,2611400.0,1095270.0,2296800.0,1974830.0,2967360,0.0,0.0,0.0,0.0
단일시스켐,이월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4870800,0.0,0.0,0.0,0.0
단일시스켐,매출,0.0,0.0,0.0,0.0,0.0,0.0,4870800.0,3775200,0.0,0.0,0.0,0.0
단일시스켐,수금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
단일시스켐,잔액,0.0,0.0,0.0,0.0,0.0,0.0,4870800.0,8646000,0.0,0.0,0.0,0.0
대성가스텍,이월,68003877.0,99836309.0,96720629.0,71559923.0,67336486.0,92429331.0,43176482.0,89349313,0.0,0.0,0.0,0.0
대성가스텍,매출,32791983.0,30997197.0,45450323.0,30730686.0,25092845.0,22802940.0,46172831.0,15296079,0.0,0.0,0.0,0.0
대성가스텍,수금,959552.0,34112877.0,70611028.0,34954123.0,0.0,72055788.0,0.0,0,0.0,0.0,0.0,0.0
대성가스텍,잔액,99836309.0,96720629.0,71559923.0,67336486.0,92429331.0,43176482.0,89349313.0,104645392,0.0,0.0,0.0,0.0
대성스틸,이월,668250.0,668250.0,0.0,780670.0,780670.0,829785.0,829785.0,705705,0.0,0.0,0.0,0.0
대성스틸,매출,0.0,0.0,780670.0,0.0,829785.0,0.0,705705.0,0,0.0,0.0,0.0,0.0
대성스틸,수금,0.0,668250.0,0.0,0.0,780670.0,0.0,829785.0,0,0.0,0.0,0.0,0.0
대성스틸,잔액,668250.0,0.0,780670.0,780670.0,829785.0,829785.0,705705.0,705705,0.0,0.0,0.0,0.0
대성플랜트,이월,1355255.0,1536755.0,593120.0,580800.0,1113310.0,1737560.0,1379565.0,1993420,0.0,0.0,0.0,0.0
대성플랜트,매출,181500.0,593120.0,580800.0,1113310.0,1737560.0,1379565.0,1993420.0,1440010,0.0,0.0,0.0,0.0
대성플랜트,수금,0.0,1536755.0,593120.0,580800.0,1113310.0,1737560.0,1379565.0,0,0.0,0.0,0.0,0.0
대성플랜트,잔액,1536755.0,593120.0,580800.0,1113310.0,1737560.0,1379565.0,1993420.0,3433430,0.0,0.0,0.0,0.0
대영가스상사,이월,0.0,0.0,0.0,0.0,0.0,0.0,4849460.0,16777860,0.0,0.0,0.0,0.0
대영가스상사,매출,0.0,0.0,0.0,0.0,0.0,4849460.0,16777860.0,10233190,0.0,0.0,0.0,0.0
대영가스상사,수금,0.0,0.0,0.0,0.0,0.0,0.0,4849460.0,16777860,0.0,0.0,0.0,0.0
대영가스상사,잔액,0.0,0.0,0.0,0.0,0.0,4849460.0,16777860.0,10233190,0.0,0.0,0.0,0.0
대진에스에이,이월,3766180.0,3414180.0,2500080.0,2505800.0,2586320.0,2599740.0,2724700.0,2614700,0.0,0.0,0.0,0.0
대진에스에이,매출,862620.0,834900.0,808280.0,943140.0,848320.0,933240.0,833140.0,741840,0.0,0.0,0.0,0.0
대진에스에이,수금,1214620.0,1749000.0,802560.0,862620.0,834900.0,808280.0,943140.0,848320,0.0,0.0,0.0,0.0
대진에스에이,잔액,3414180.0,2500080.0,2505800.0,2586320.0,2599740.0,2724700.0,2614700.0,2508220,0.0,0.0,0.0,0.0
대한산업가스,이월,2076470.0,3526215.0,2327160.0,2819080.0,3221130.0,5189283.0,21665567.0,26913469,0.0,0.0,0.0,0.0
대한산업가스,매출,3526215.0,2327160.0,2819080.0,3221130.0,5189283.0,21665567.0,26913469.0,10720771,0.0,0.0,0.0,0.0
대한산업가스,수금,2076470.0,3526215.0,2327160.0,2819080.0,3221130.0,5189283.0,21665567.0,0,0.0,0.0,0.0,0.0
대한산업가스,잔액,3526215.0,2327160.0,2819080.0,3221130.0,5189283.0,21665567.0,26913469.0,37634240,0.0,0.0,0.0,0.0
대한특수가스,이월,21927906.0,22845966.0,19354192.0,20940920.0,30927182.0,35693944.0,42656867.0,60643506,0.0,0.0,0.0,0.0
대한특수가스,매출,10841116.0,8513076.0,12427844.0,18499338.0,17194606.0,25462261.0,35181245.0,21825892,0.0,0.0,0.0,0.0
대한특수가스,수금,9923056.0,12004850.0,10841116.0,8513076.0,12427844.0,18499338.0,17194606.0,25462261,0.0,0.0,0.0,0.0
대한특수가스,잔액,22845966.0,19354192.0,20940920.0,30927182.0,35693944.0,42656867.0,60643506.0,57007137,0.0,0.0,0.0,0.0
대현엔지니어링,이월,1322200.0,2248400.0,3031600.0,3801160.0,1996500.0,2521640.0,1909380.0,3223440,0.0,0.0,0.0,0.0
대현엔지니어링,매출,926200.0,783200.0,769560.0,1226940.0,525140.0,1384240.0,1314060.0,861520,0.0,0.0,0.0,0.0
대현엔지니어링,수금,0.0,0.0,0.0,3031600.0,0.0,1996500.0,0.0,0,0.0,0.0,0.0,0.0
대현엔지니어링,잔액,2248400.0,3031600.0,3801160.0,1996500.0,2521640.0,1909380.0,3223440.0,4084960,0.0,0.0,0.0,0.0
대흥샤링,이월,2079440.0,3005970.0,2960078.0,2193136.0,4237442.0,4190263.0,6341841.0,4287910,0.0,0.0,0.0,0.0
대흥샤링,매출,3005970.0,2960078.0,2193136.0,2044306.0,1910205.0,2151578.0,4287910.0,2937869,0.0,0.0,0.0,0.0
대흥샤링,수금,2079440.0,3005970.0,2960078.0,0.0,1957384.0,0.0,6341841.0,0,0.0,0.0,0.0,0.0
대흥샤링,잔액,3005970.0,2960078.0,2193136.0,4237442.0,4190263.0,6341841.0,4287910.0,7225779,0.0,0.0,0.0,0.0
대흥정공.,이월,0.0,0.0,0.0,0.0,0.0,0.0,364100.0,15114660,0.0,0.0,0.0,0.0
대흥정공.,매출,0.0,0.0,0.0,0.0,0.0,364100.0,15114660.0,5084640,0.0,0.0,0.0,0.0
대흥정공.,수금,0.0,0.0,0.0,0.0,0.0,0.0,364100.0,0,0.0,0.0,0.0,0.0
대흥정공.,잔액,0.0,0.0,0.0,0.0,0.0,364100.0,15114660.0,20199300,0.0,0.0,0.0,0.0
덕양가스(당진),이월,,0.0,0.0,0.0,0.0,0.0,0.0,24377760,0.0,0.0,0.0,0.0
덕양가스(당진),매출,0.0,0.0,0.0,0.0,0.0,0.0,24377760.0,36983760,0.0,0.0,0.0,0.0
